next_scheduled_stop_id,speed,vehicle_id
303032,0.1029247112,3976
303033,6.20671943217,3976
303034,0.0754740493953,3976
303035,1.58460056933e-15,3976
303036,2.67872364242,3976
303037,0.0,3976
303038,0.0,3976
303039,0.0898928928372,3976
303040,0.0298457026428,3976
303041,0.0412967955069,3976
303042,10.609151659,3976
303043,-0.0145166408922,3976
303044,0.0,3976
306395,-0.0280281144573,3976
306465,-0.0648767631665,3976
307460,0.0636891256885,3976
307491,-0.00870699066386,3976
503883,0.0,3976
503884,0.0,3976
503885,0.317557777828,3976
504229,0.0,3976
504230,5.80954886925,3976
504231,0.0467019853627,3976
504232,8.90761630546,3976
504233,7.69055757309,3976
504234,4.42067205756,3976
504236,17.2682560263,3976
504237,0.0,3976
504238,0.0,3976
504239,0.0,3976
504240,0.0,3976
302368,-0.0126075063624,3977
302945,0.0578211150042,3977
302947,-0.0456973990393,3977
302948,-0.00156940265822,3977
303017,0.00943095399639,3977
303019,5.63559127793,3977
303020,0.012530360562,3977
303021,0.0,3977
303022,-0.0377332374647,3977
303023,0.0,3977
303024,-0.0420947391835,3977
303025,-0.0302425057678,3977
303026,6.10968637131e-16,3977
303027,0.0948755125692,3977
303028,0.0,3977
303029,0.0428566778592,3977
303030,0.0143264582631,3977
303032,0.0645105693704,3977
303033,-0.0233910559645,3977
303034,0.0,3977
303035,0.0,3977
303036,0.00631239905425,3977
303037,0.817753161002,3977
303038,3.25313038241,3977
303039,0.0191370183229,3977
303040,6.07905853394e-16,3977
303041,0.026832654399,3977
303043,0.00480230765621,3977
303044,-0.00393411842542,3977
306395,0.0,3977
306465,0.0599657715292,3977
307460,0.135257117108,3977
504229,0.0132868360163,3977
504231,0.0,3977
504232,0.00293037792761,3977
504233,5.1129013277,3977
504234,-0.0314374350242,3977
504236,0.0,3977
504237,-0.00297107186691,3977
504238,0.0,3977
504239,-0.00579273397091,3977
801068,-0.0481034402932,3977
302368,5.19986298175,3978
302945,4.0707217994,3978
302947,1.85722302151,3978
302948,5.3526931341,3978
303011,0.0,3978
303017,0.0,3978
303019,0.0,3978
303021,0.0,3978
303022,23.4483400981,3978
303023,1.35393085675,3978
303024,6.28814264996,3978
303025,0.0,3978
303026,9.99782176267,3978
303027,8.74464405058,3978
303028,25.2832518985,3978
303029,6.48367165598,3978
303030,1.2434302162,3978
303032,7.47276804938,3978
303033,5.16856226883,3978
303036,5.17596194322,3978
303038,0.0,3978
303039,4.16374119147,3978
303040,0.0,3978
303041,0.0,3978
303042,2.64805735517,3978
303043,2.91980305498,3978
306395,7.45470428201,3978
306465,14.4452443885,3978
307460,5.51858795301,3978
307491,0.139542949515,3978
504229,0.0,3978
504230,0.0,3978
504232,10.8870865956,3978
504233,0.0,3978
504236,0.0,3978
504237,11.8406318794,3978
504239,6.8602738656,3978
504241,0.0,3978
302945,0.0,3979
302947,0.0,3979
302948,0.0,3979
303017,0.0,3979
303019,0.0,3979
303020,0.0,3979
303021,0.0,3979
303024,7.02516196704,3979
303026,0.803396391643,3979
303027,0.0,3979
303028,6.73561632608,3979
303029,0.0,3979
303030,0.0,3979
303032,0.0,3979
303033,0.0,3979
303034,0.0,3979
303035,2.95790704174,3979
303036,0.0,3979
303037,0.0,3979
303039,0.0,3979
303041,0.0,3979
303042,0.0,3979
303043,1.64238921842,3979
303044,0.0,3979
306465,0.0,3979
504229,0.0,3979
504232,8.17329668171,3979
504234,4.93687579339,3979
504237,0.0,3979
504238,0.0,3979
504239,0.0921818977698,3979
801068,0.0,3979
302368,0.125287888261,3980
302945,3.68945922733,3980
302947,0.0802625916639,3980
302948,0.0594407276107,3980
303011,0.0,3980
303021,0.148728444917,3980
303024,0.333170036974,3980
303026,0.102516203591,3980
303027,0.143367362782,3980
303032,-0.0467311089307,3980
303034,0.154448367061,3980
303035,0.0,3980
303039,0.169155510253,3980
303040,0.0,3980
303041,0.0597387353812,3980
303043,0.128308716235,3980
306395,0.000201000264187,3980
306465,0.270899417805,3980
307460,0.184613579606,3980
307491,2.63983465887,3980
504230,0.115886209571,3980
504231,0.0,3980
504232,0.0938162841142,3980
504233,0.0,3980
504234,0.0382690398598,3980
504236,0.0276462227021,3980
504237,0.0406683393414,3980
504238,0.0,3980
504239,3.69459193442,3980
801068,-0.0200147662132,3980
302368,0.00728778922895,3982
302945,0.0113074543657,3982
302947,4.3451513442,3982
302948,0.00991906234073,3982
303021,29.4214703884,3982
303023,0.0,3982
303024,17.6337035759,3982
303025,0.0,3982
303026,0.00625713489713,3982
303027,0.0231292323203,3982
303028,10.1133007594,3982
303029,0.0,3982
303030,2.46551524585,3982
303032,-0.0147687068927,3982
303033,0.0,3982
303034,0.0171417469211,3982
303035,0.0,3982
303037,0.0,3982
303039,0.00459591434826,3982
303040,0.00250507517947,3982
303041,-0.000429391172231,3982
303042,2.15154660108,3982
303043,0.00242387041891,3982
303044,0.0,3982
306395,-0.000498626153893,3982
306465,-0.0232017886001,3982
307460,0.0320485003006,3982
307491,0.000887314605035,3982
504229,0.0,3982
504230,-0.0012036198364,3982
504231,3.503354602,3982
504232,0.0130912907095,3982
504233,0.0,3982
504234,0.0023467879567,3982
504236,0.00133701315116,3982
504237,4.11848065371,3982
504238,0.0,3982
504239,4.84915191393,3982
801068,0.0048570728933,3982
302368,0.0232257385643,3983
302945,0.0153473043325,3983
302947,0.00653756662985,3983
302948,0.0106937725338,3983
303017,6.68499145912,3983
303019,15.3839210436,3983
303020,0.0,3983
303021,0.0524206250344,3983
303022,18.92851921,3983
303023,7.05666266813,3983
303024,0.0256491670602,3983
303025,0.0,3983
303026,0.0151640250296,3983
303027,0.0230950330684,3983
303028,0.0,3983
303029,11.5265273884,3983
303030,0.0,3983
303032,0.0186639640314,3983
303033,8.06640482899,3983
303034,0.0155988820692,3983
303035,-0.000200049617305,3983
303036,0.0,3983
303037,15.6353851848,3983
303038,0.0,3983
303039,0.0625429656283,3983
303040,-0.000556312638839,3983
303041,-0.00806418843871,3983
303042,0.0,3983
303043,0.0203415435352,3983
303044,0.0,3983
306395,-0.000317736554032,3983
306465,0.0782281805359,3983
307460,0.0414157458988,3983
307491,0.011893389765,3983
504229,0.0,3983
504230,0.0759417027543,3983
504231,0.00226252033267,3983
504232,0.0107684414461,3983
504233,-0.000471416846638,3983
504234,0.000762840403482,3983
504236,0.0122691688148,3983
504237,0.0106964561214,3983
504238,-0.00463496858163,3983
504239,0.0104479437952,3983
801068,0.0,3983
302368,0.169989215712,3987
302945,0.0791823756298,3987
302947,0.0119152572371,3987
302948,-0.00645557036941,3987
303021,-0.0185128609594,3987
303024,0.301614612485,3987
303026,0.0647513647876,3987
303027,0.0628674057122,3987
303032,0.109319789809,3987
303034,0.176591322719,3987
303035,5.08175502592,3987
303039,0.256273215185,3987
303040,0.0,3987
303041,0.00715907629654,3987
303043,0.113536072954,3987
306395,0.0,3987
306465,0.450928694821,3987
307460,0.189364009026,3987
307491,0.0359142697955,3987
504230,0.12416074811,3987
504231,0.0464227086735,3987
504232,18.804967756,3987
504233,-0.0473735290146,3987
504234,0.0194456824119,3987
504236,0.0442351998167,3987
504237,0.0677792669165,3987
504238,-0.00194186367117,3987
504239,0.0514740659281,3987
801068,-0.00448962061362,3987
302368,0.137434296615,4102
302945,0.0920588271549,4102
302947,0.100949040237,4102
302948,0.0521681510106,4102
303021,-0.0370817761531,4102
303024,0.340244768222,4102
303026,0.0801055399881,4102
303027,0.0319108712752,4102
303032,-0.0108684009778,4102
303034,0.115018226736,4102
303035,0.0,4102
303039,0.312315267821,4102
303040,-0.0764789870815,4102
303041,0.118472601917,4102
303043,0.204733045264,4102
306395,2.34079195032,4102
306465,0.328459730058,4102
307460,0.201367870098,4102
307491,0.0129078190136,4102
504230,0.0866296727135,4102
504231,0.0337230606316,4102
504232,0.0228411399406,4102
504233,0.0529717195538,4102
504234,6.59139632955,4102
504236,0.0158788561161,4102
504237,0.0,4102
504238,0.0658755931885,4102
504239,0.0189512532054,4102
801068,0.0502051692776,4102
302368,0.16312172331,4105
302945,0.0875411897035,4105
302947,-0.00477243529177,4105
302948,-0.0500771624994,4105
303021,0.0944532083354,4105
303024,0.353151235207,4105
303026,0.187049156184,4105
303027,0.0750118526874,4105
303032,0.11321761338,4105
303034,0.184494723912,4105
303039,0.275802118793,4105
303040,7.94735100686,4105
303041,0.0854960878934,4105
303043,0.144661992595,4105
306395,0.00019675550431,4105
306465,0.334208460865,4105
307460,0.176440273774,4105
307491,0.0107190540484,4105
504230,0.136813791402,4105
504231,0.0482952718897,4105
504232,0.0346381831516,4105
504233,0.0102633468839,4105
504234,0.00404268135122,4105
504236,-0.00202049139947,4105
504238,-0.0467374159135,4105
504239,0.0514407037153,4105
801068,4.76636886935,4105
302368,14.6524341393,4106
302945,2.41886861762,4106
302947,6.34111763908,4106
302948,2.84870858942,4106
303021,19.7596457066,4106
303024,13.5744276232,4106
303026,13.9572640706,4106
303027,5.82720522607,4106
303032,5.02743348169,4106
303034,12.373793642,4106
303039,8.90659869522,4106
303040,0.0,4106
303041,10.9205543192,4106
303043,8.95351264876,4106
306395,2.12545027747,4106
306465,13.6075026569,4106
307460,5.22284241847,4106
307491,5.21367345126,4106
504230,10.246134109,4106
504231,0.0,4106
504232,0.0,4106
504233,0.0,4106
504234,4.563274382,4106
504236,4.03100930947,4106
504237,0.0,4106
504239,0.0,4106
302368,0.0858109547374,4107
302945,0.0229138278176,4107
302947,0.0606553840169,4107
302948,0.0429542013563,4107
303034,5.38134084394,4107
303035,0.392527589212,4107
303039,0.187968236652,4107
306465,9.29069874862,4107
307460,0.173955281543,4107
307491,0.0213643725635,4107
504231,0.0,4107
504232,0.0,4107
504233,0.0,4107
504234,0.0547050916866,4107
302368,0.0955911918532,4109
302945,0.0747694628509,4109
302947,0.0705633368273,4109
302948,-0.0121283523824,4109
303021,0.308025459504,4109
303024,0.342679696741,4109
303026,0.146354897104,4109
303027,0.110171329957,4109
303032,0.0990706919452,4109
303034,0.133352113047,4109
303035,-0.0246112578375,4109
303039,0.260803139171,4109
303040,0.0459963372159,4109
303041,-0.00310296497508,4109
303043,0.141302492803,4109
306395,0.004434577911,4109
306465,0.355186170404,4109
307460,0.217845445641,4109
307491,0.0645917788321,4109
504230,0.00850892433294,4109
504231,-0.0462469790274,4109
504232,0.0367845814653,4109
504233,0.0473765988389,4109
504234,0.0486874912552,4109
504236,-0.03082011933,4109
504237,0.0,4109
504238,-0.0249989155495,4109
504239,0.00407064169061,4109
801068,-0.0235738224099,4109
302368,7.50490529088,4112
302945,3.79915465917,4112
302947,5.48043769541,4112
302948,0.0,4112
303021,20.7439602687,4112
303024,10.9372711255,4112
303026,6.28569785674,4112
303027,7.04093705358,4112
303032,0.0,4112
303034,10.5843938257,4112
303035,0.0,4112
303039,14.337099762,4112
303040,0.0,4112
303041,11.7872649795,4112
303043,6.99917110943,4112
306395,2.20309830618,4112
306465,12.2840349318,4112
307460,6.99245974163,4112
307491,0.0,4112
504230,0.0873215025377,4112
504231,0.0,4112
504232,9.55172965383,4112
504233,7.56848523066,4112
504234,0.0,4112
504236,8.38743864133,4112
504237,-0.4836094707,4112
504239,5.7881940306,4112
801068,0.0,4112
302368,0.000435127433331,4170
302945,0.00808988548103,4170
302947,0.00577213960493,4170
302948,0.00368460505979,4170
303011,0.0,4170
303017,4.39938604288,4170
303019,0.00803659305755,4170
303021,0.01043355405,4170
303022,11.5496049417,4170
303023,12.6428282723,4170
303024,-0.0023536182675,4170
303025,0.00219684798279,4170
303026,0.0556499223806,4170
303027,0.0140276935194,4170
303028,-0.00649409340073,4170
303029,0.00406933831798,4170
303030,0.00803915749791,4170
303032,0.00168868718292,4170
303033,13.1907509754,4170
303034,0.0103648148535,4170
303035,0.0,4170
303036,0.00317982291349,4170
303037,0.00894678889309,4170
303038,0.00292860440661,4170
303039,0.129905570451,4170
303040,0.00104635128319,4170
303041,0.00334156144792,4170
303042,0.00177388123815,4170
303043,0.00735126009821,4170
303044,-6.06656057774e-05,4170
306395,0.00725875763744,4170
306465,0.00341849153262,4170
307460,0.01858427336,4170
307491,7.79160016434e-05,4170
504229,0.000319632401852,4170
504230,0.0755302815256,4170
504231,-0.0033597938617,4170
504232,0.00978793237692,4170
504233,0.0322607963147,4170
504234,0.00339436468137,4170
504236,0.00344499251965,4170
504237,0.0105714945119,4170
504238,0.00468038936127,4170
504239,0.00321217012852,4170
801068,-0.00995718116259,4170
302368,0.0847809421141,4520
302945,0.0354312149842,4520
302947,0.00577721461046,4520
302948,0.009141059841,4520
303021,0.268716554242,4520
303024,12.0152219488,4520
303026,0.0371479998553,4520
303027,0.0283262503384,4520
303032,0.0419414599478,4520
303034,0.074633546207,4520
303035,0.0,4520
303039,0.142227069158,4520
303041,0.0,4520
303043,0.0391606520849,4520
306395,0.0152342586537,4520
306465,0.0669035931538,4520
307460,0.10389200799,4520
307491,0.0347886201806,4520
504230,0.0618705030797,4520
504231,0.0,4520
504232,0.0118911372845,4520
504233,0.0221542476755,4520
504234,0.0191006072034,4520
504236,0.0,4520
504237,0.0295792275447,4520
504238,0.0,4520
801068,0.0235314623645,4520
302368,0.0224809943811,4531
302945,0.0225226330916,4531
302947,0.0290089989884,4531
302948,0.0128679427826,4531
303021,0.0539576337468,4531
303024,0.046153040854,4531
303026,0.0313018695703,4531
303027,0.0250500372163,4531
303032,-0.00418337189017,4531
303034,0.0295606194441,4531
303035,0.00275188494923,4531
303039,0.0860249255342,4531
303040,0.026901350641,4531
303041,0.0253317156318,4531
303043,0.0269170224251,4531
306395,0.00563045766165,4531
306465,0.113048608552,4531
307460,0.0499485184629,4531
307491,0.0104663446854,4531
504230,0.0235421483274,4531
504231,-0.0189658506733,4531
504232,0.0164188945238,4531
504233,0.00492896371819,4531
504234,-0.00402152704009,4531
504236,0.0,4531
504237,0.0192767738192,4531
504238,0.0,4531
504239,0.0250255074103,4531
801068,5.02046252894,4531
302368,0.0,4532
302945,4.80531940841,4532
302947,0.0,4532
302948,0.38429591732,4532
303017,0.0,4532
303019,0.0,4532
303020,0.0,4532
303022,0.0,4532
303024,0.0,4532
303025,0.0,4532
303026,8.62594020501,4532
303027,3.81029060458,4532
303028,0.0,4532
303029,0.0,4532
303030,12.7417057432,4532
303032,19.7961632165,4532
303033,0.0,4532
303036,4.6629149342,4532
303037,0.0,4532
303038,0.0,4532
303039,0.0,4532
303041,16.2055356957,4532
303042,0.0,4532
303043,0.0,4532
303044,0.0,4532
306395,6.64563468442,4532
306465,0.0,4532
307460,5.30199297004,4532
307491,8.37257697091,4532
504229,0.0,4532
504231,0.0,4532
504232,3.46407300768,4532
504233,0.0,4532
504234,3.24338549549,4532
504236,4.44040869247,4532
504238,0.0,4532
302368,4.00433423066,4534
302945,2.70519854736,4534
302947,3.6641753447,4534
302948,0.817280910138,4534
303017,0.0,4534
303019,0.0,4534
303021,6.61447236516,4534
303023,0.0,4534
303024,7.31348192765,4534
303026,8.79910333704,4534
303027,0.0,4534
303028,0.0,4534
303029,10.8234603277,4534
303030,0.0,4534
303032,4.81653207713,4534
303034,25.5086286954,4534
303035,0.0,4534
303037,7.0162656922,4534
303038,0.0,4534
303039,11.7831043242,4534
303041,4.1767199437,4534
303042,0.0,4534
303043,0.0,4534
303044,3.94973195792,4534
306395,5.03856742247,4534
306465,1.4683510542,4534
307460,9.09627098532,4534
307491,1.62135617532,4534
503883,0.0,4534
503884,0.0,4534
503885,0.568839546221,4534
504230,0.0,4534
504240,0.0,4534
302368,0.0164009312544,4538
302945,0.0785712818218,4538
302947,0.0451807399659,4538
302948,0.00177362381103,4538
303017,0.08734154699,4538
303019,0.0590859884508,4538
303020,0.0385772925565,4538
303021,-0.00848793802647,4538
303022,-0.0230342850802,4538
303023,8.73731753436,4538
303024,0.0722828164965,4538
303025,0.0,4538
303026,0.0736778600745,4538
303027,0.113230334004,4538
303028,-0.0291585122341,4538
303029,0.0117105452861,4538
303030,0.0137402600593,4538
303032,0.00903488423152,4538
303033,0.078468398682,4538
303034,-0.0454502489647,4538
303035,1.67254583164e-15,4538
303036,0.00148148001173,4538
303037,10.4687138899,4538
303038,0.0,4538
303039,0.0771851755287,4538
303040,0.0,4538
303041,0.0151003585156,4538
303042,-0.0304081106392,4538
303043,0.0166157647052,4538
303044,-0.00203750328704,4538
306395,-0.0523243243383,4538
306465,0.0409448365588,4538
307460,0.201028742114,4538
307491,0.040448642291,4538
503883,0.0365392146922,4538
503884,0.154135072009,4538
503885,0.0148077723425,4538
504229,0.00203601647717,4538
504231,0.00183481481632,4538
504240,0.001481800837,4538
302368,-0.00288493320737,4539
302945,0.0304351646748,4539
302947,0.0,4539
302948,0.0176432577855,4539
303017,-0.0198795567064,4539
303019,0.0,4539
303020,0.0956520200088,4539
303021,0.0364701114098,4539
303022,0.0591721472443,4539
303023,0.0,4539
303024,0.0,4539
303025,4.32373188142,4539
303026,0.0760241088811,4539
303027,0.131965050447,4539
303028,0.0587128007761,4539
303029,-0.0332383990295,4539
303030,0.0698595256,4539
303032,0.10762453525,4539
303033,2.48739875536,4539
303034,-0.0163508632868,4539
303035,0.0,4539
303037,0.0788978562752,4539
303038,0.0,4539
303039,0.0367725084341,4539
303040,-0.0583867706742,4539
303041,0.0737586305166,4539
303042,0.0,4539
303043,0.0677974202397,4539
306395,0.0521380628305,4539
306465,0.0345729930035,4539
307460,0.155064301941,4539
307491,-0.0144469109308,4539
503884,0.0863319398642,4539
503885,0.00126356139658,4539
504229,0.00507409072036,4539
504231,-0.0311768670014,4539
504240,-0.0662539851407,4539
302368,2.84936367794,4541
302945,3.84786177019,4541
302947,0.0916220205864,4541
302948,0.0269423830824,4541
303011,0.0,4541
303017,0.0878001146775,4541
303019,0.000407878615816,4541
303020,-0.0443858268539,4541
303021,-0.0606223907424,4541
303022,0.102937500456,4541
303023,0.0418020113479,4541
303024,0.0325072212193,4541
303025,0.0601755269975,4541
303026,0.0369596131802,4541
303027,0.0268549288463,4541
303028,0.0798214695193,4541
303029,-0.00409988455188,4541
303030,0.0095265089669,4541
303032,0.0638418183301,4541
303033,0.0230331696427,4541
303034,0.0865306051649,4541
303036,0.0502528176567,4541
303037,-0.045200029235,4541
303038,0.00100191993511,4541
303039,0.000397328560873,4541
303040,0.00208723956564,4541
303041,-0.00197328473079,4541
303042,0.0111246371169,4541
303043,-0.00929470019133,4541
303044,0.0667713701712,4541
306395,0.0765848633129,4541
306465,0.095347471052,4541
307460,0.105495998438,4541
307491,0.0530461141419,4541
503883,0.0178776240997,4541
503884,0.0327073004532,4541
503885,0.0269981338145,4541
504229,0.0169863261287,4541
504231,0.0,4541
504240,-0.0311706332627,4541
302368,3.16202467811,4552
302945,0.0615544908726,4552
302947,0.0866349762286,4552
302948,0.0258230348545,4552
303017,-0.0486756726787,4552
303019,0.073371949566,4552
303020,11.7464587917,4552
303021,-0.0474613705653,4552
303022,0.0628498783923,4552
303023,0.000689678749393,4552
303024,0.0435001004134,4552
303025,-0.000236853864986,4552
303026,0.0635534136529,4552
303027,0.0271252484032,4552
303028,0.0594549176286,4552
303029,0.0474211725102,4552
303030,0.037340228309,4552
303032,0.0322176058671,4552
303033,0.0149858979296,4552
303034,0.0938560253485,4552
303035,4.87606494154,4552
303036,0.0,4552
303037,2.38796821648e-15,4552
303038,0.0,4552
303039,0.102006601073,4552
303040,5.63126585629,4552
303041,-0.00141643936057,4552
303042,-0.0566103364862,4552
303043,0.00565088450674,4552
303044,0.0,4552
306395,0.00195664692371,4552
306465,0.00638539479315,4552
307460,0.156114393097,4552
307491,0.0279019124081,4552
503883,0.000582382926102,4552
503884,0.0370231873515,4552
503885,0.00981205171572,4552
504229,0.0318231740225,4552
504231,-0.0273252460269,4552
504240,0.00902768757406,4552
303034,0.0,4554
303037,8.13937755073,4554
303038,0.0,4554
303039,0.0,4554
303040,6.09125999751,4554
303041,0.0,4554
303042,6.70841196644,4554
303043,8.94189685587,4554
303044,4.72196735743,4554
306395,3.46349970121,4554
503883,3.77955902685,4554
503884,0.0,4554
503885,1.24219029516,4554
504229,0.0,4554
504231,0.0,4554
504240,5.871509654,4554
302368,-0.00306467884733,4555
302945,0.0323551984048,4555
302947,0.0438627428527,4555
302948,-0.000827010444783,4555
303011,0.0,4555
303017,-0.0012382485677,4555
303019,0.111975667202,4555
303020,0.0,4555
303021,-0.0586535714651,4555
303022,0.0699655417303,4555
303023,0.037008772756,4555
303024,0.0,4555
303025,0.0,4555
303026,0.0552254935882,4555
303027,0.176159080564,4555
303028,0.0651993910655,4555
303029,-0.0375925559052,4555
303030,0.102905485349,4555
303032,0.0335399122402,4555
303033,-0.0689820246891,4555
303034,-0.0507476443753,4555
303036,0.0556599380544,4555
303037,0.102751709867,4555
303038,13.9367062974,4555
303039,-0.0292600090134,4555
303040,0.0,4555
303041,0.13667466608,4555
303042,0.0,4555
303043,-0.0441686231303,4555
303044,0.0758985541643,4555
306395,0.0995217969983,4555
306465,0.0255741048569,4555
307460,0.193070210451,4555
307491,0.024463245113,4555
503883,-0.0329185977196,4555
503884,0.101174873544,4555
503885,0.119391977133,4555
504229,0.0,4555
504230,0.0,4555
504231,0.00254575611948,4555
504240,0.0793677187775,4555
302368,0.0,4557
303011,0.0,4557
303019,19.2465505697,4557
303021,0.0435614100219,4557
303022,0.0272676516857,4557
303023,0.0554655527796,4557
303024,0.00251038182188,4557
303025,-0.0207725658348,4557
303026,0.00462985073251,4557
303027,0.0446604513899,4557
303028,0.0157729842427,4557
303029,0.00288646655892,4557
303030,0.0228282856812,4557
303032,0.101473030676,4557
303033,-0.00288261450239,4557
303034,0.0451310589822,4557
303035,0.019916440194,4557
303036,0.024755423721,4557
303037,0.0807827093309,4557
303038,0.0471705067285,4557
303039,0.0280207767296,4557
303040,0.0,4557
303041,0.0716840423292,4557
303042,0.0294996180702,4557
303043,1.16315834677,4557
303044,0.0469073361534,4557
306395,0.0868571222435,4557
306465,0.0302085448329,4557
307460,-0.0497655330232,4557
503883,0.0283384547785,4557
503884,0.157930337378,4557
504229,-0.00203110508777,4557
504230,0.0,4557
504231,0.0,4557
504240,0.00593120707291,4557
302368,10.3014727386,4561
302945,5.07530468876,4561
302947,3.18381089402,4561
302948,0.0,4561
303011,0.0,4561
303017,5.33422741912,4561
303019,10.8331218893,4561
303022,0.0,4561
303023,17.8791405101,4561
303024,20.481378917,4561
303025,0.0,4561
303026,8.52636815647,4561
303027,0.0,4561
303028,0.0,4561
303029,8.7589369561,4561
303030,0.0,4561
303032,4.6312808434,4561
303033,0.0,4561
303034,15.4907810455,4561
303035,0.0,4561
303036,1.59365144041,4561
303037,19.1888818177,4561
303038,0.0,4561
303039,0.0,4561
303040,0.0,4561
303041,0.0,4561
303043,3.46726612778,4561
303044,6.84039311016,4561
306395,2.60455177531,4561
306465,10.4620012612,4561
307460,1.27510227205,4561
307491,0.0,4561
503883,0.0,4561
503884,15.3910022005,4561
503885,0.0,4561
504229,0.0,4561
504230,0.0,4561
504231,0.0,4561
504240,0.0,4561
302368,5.98605814693,4562
302945,2.87046372696,4562
302947,3.94963993051,4562
302948,1.54767762559,4562
303011,0.0,4562
303017,7.38847244648,4562
303019,0.0,4562
303020,12.0917763754,4562
303021,5.11788891359,4562
303022,0.0,4562
303023,27.9489287071,4562
303024,2.86491857681,4562
303025,10.2237499544,4562
303026,0.0,4562
303027,17.4347012755,4562
303028,9.07153713951,4562
303029,8.18291402282,4562
303030,10.1933645946,4562
303032,5.00178331087,4562
303033,6.59537548769,4562
303034,0.0,4562
303036,4.00328306546,4562
303037,18.8335321544,4562
303038,0.0,4562
303039,8.62615804288,4562
303040,0.0,4562
303041,12.9167846786,4562
303042,0.0,4562
303043,4.45034497896,4562
303044,0.0,4562
306395,1.84562909248,4562
306465,0.0,4562
307460,2.84626773836,4562
307491,4.63638872261,4562
503883,2.31357622156,4562
503884,0.0,4562
503885,0.0,4562
504229,2.44450049265,4562
504231,0.0,4562
504240,8.56648165571,4562
302368,0.0471763589484,4566
302945,0.0698594997468,4566
302947,0.000830240591615,4566
302948,0.00126430828182,4566
303011,0.0,4566
303017,12.3486215135,4566
303019,0.0656598740118,4566
303020,7.86975979143,4566
303021,0.0,4566
303022,-0.0736962298743,4566
303023,0.0138135589543,4566
303024,0.00623694706462,4566
303025,0.0,4566
303026,0.0579431668653,4566
303027,0.0,4566
303028,0.0118699418824,4566
303029,0.0845683162946,4566
303030,0.0237141161052,4566
303032,0.0299805479998,4566
303033,0.0179392515788,4566
303034,-0.0583920833354,4566
303035,0.00463923214075,4566
303036,2.07962756647,4566
303037,0.0823147100072,4566
303038,0.0,4566
303039,0.0507789817522,4566
303040,-0.0298772594243,4566
303041,0.0702387369621,4566
303042,0.00119804919667,4566
303043,0.0239216074261,4566
303044,0.0305565156205,4566
306395,0.0666807930187,4566
306465,-0.0287647589436,4566
307460,0.149837213354,4566
307491,0.00479207821635,4566
503883,0.0,4566
503884,0.0452798498046,4566
503885,-0.0151415474214,4566
504229,0.0,4566
504230,0.0,4566
504231,0.0,4566
504240,0.00376043742262,4566
302368,0.0262403441967,4568
302945,0.0703897787986,4568
302947,0.076086770319,4568
302948,-0.00116789331743,4568
303017,0.0532691638381,4568
303019,-0.065604978531,4568
303020,0.0,4568
303021,12.5601523754,4568
303022,0.0231112717662,4568
303023,2.72672475191,4568
303024,10.7950958393,4568
303025,0.0702681113859,4568
303026,0.045938173366,4568
303027,0.122724712889,4568
303028,0.0292604370442,4568
303029,0.0716624127092,4568
303030,0.0360985373531,4568
303032,0.0835638468537,4568
303033,0.0166615306495,4568
303034,0.0554411741578,4568
303036,0.0136892613601,4568
303037,0.0330560686234,4568
303038,0.00362845879875,4568
