,id,length,speed
128,MTA NYCT_B11-B110029-18,0.00203592452943,5.04530115257
129,MTA NYCT_B11-B110029-19,0.00242232951753,0.854686988274
130,MTA NYCT_B11-B110029-2,0.00258690475911,7.31202091138
131,MTA NYCT_B11-B110029-21,0.00199766142329,2.03460575211
132,MTA NYCT_B11-B110029-22,0.00201085667144,2.4252473175
133,MTA NYCT_B11-B110029-23,0.00292879656913,3.92463277372
134,MTA NYCT_B11-B110029-24,0.0036744398775,7.58509881954
135,MTA NYCT_B11-B110029-26,0.00197946970825,2.20240281012
136,MTA NYCT_B11-B110029-27,0.00214009376341,3.69682227169
137,MTA NYCT_B11-B110029-28,0.00275850227436,2.84929704591
138,MTA NYCT_B11-B110029-3,0.00254726410421,3.35650666941
139,MTA NYCT_B11-B110029-30,0.00377269535136,9.21441249554
140,MTA NYCT_B11-B110029-31,0.00111765961036,0.294554754691
141,MTA NYCT_B11-B110029-32,0.00345649407396,6.50878352726
142,MTA NYCT_B11-B110029-33,0.0034442430332,3.12918265748
143,MTA NYCT_B11-B110029-34,0.00179841113257,1.44857580445
144,MTA NYCT_B11-B110029-5,0.00256833187268,6.72406475325
145,MTA NYCT_B11-B110029-6,0.00109916538256,1.79878844444
146,MTA NYCT_B11-B110029-7,0.00148428261236,3.71154471645
147,MTA NYCT_B11-B110029-8,0.00271140300348,2.83621646474
148,MTA NYCT_B11-B110029-9,0.00254541395833,3.61352363972
149,MTA NYCT_B11-B110030-1,0.00384283858932,1.01711890976
150,MTA NYCT_B11-B110030-10,0.00237091463891,2.30378661415
151,MTA NYCT_B11-B110030-11,0.00372584676747,2.78409880254
152,MTA NYCT_B11-B110030-12,0.0031109166554,5.50826776668
153,MTA NYCT_B11-B110030-13,0.00186513413195,3.53784931405
154,MTA NYCT_B11-B110030-14,0.00201410369658,4.56279207232
155,MTA NYCT_B11-B110030-15,0.00166569651792,2.43028428911
156,MTA NYCT_B11-B110030-16,0.002969764763,4.90493761791
157,MTA NYCT_B11-B110030-17,0.00150214757422,1.53451291092
158,MTA NYCT_B11-B110030-18,0.00307346836302,5.05277516006
159,MTA NYCT_B11-B110030-19,0.00354996998437,4.65792621405
160,MTA NYCT_B11-B110030-2,0.0018735005716,3.75982911774
161,MTA NYCT_B11-B110030-20,0.00166453318379,2.88688155573
162,MTA NYCT_B11-B110030-21,0.00239065538949,4.24468089921
163,MTA NYCT_B11-B110030-22,0.00282165963998,3.78278247927
164,MTA NYCT_B11-B110030-23,0.0026328416588,4.50430064078
165,MTA NYCT_B11-B110030-24,0.00257498845684,3.30100381884
166,MTA NYCT_B11-B110030-25,0.00263942282624,3.69781152007
167,MTA NYCT_B11-B110030-26,0.00259282042219,2.70653394028
168,MTA NYCT_B11-B110030-27,0.0024376430508,3.9137851194
169,MTA NYCT_B11-B110030-28,0.00266108336795,3.51980036509
170,MTA NYCT_B11-B110030-29,0.00256828468063,3.97200803376
171,MTA NYCT_B11-B110030-3,0.0021098224137,2.31456456645
172,MTA NYCT_B11-B110030-30,0.00254206985814,3.04790617007
173,MTA NYCT_B11-B110030-31,0.002549709916,3.96849842276
174,MTA NYCT_B11-B110030-32,0.0024965392672,3.75647858448
175,MTA NYCT_B11-B110030-33,0.00267750302467,2.71588952931
176,MTA NYCT_B11-B110030-34,0.00206888141924,2.47910772967
177,MTA NYCT_B11-B110030-35,0.00389208683703,7.13680793213
178,MTA NYCT_B11-B110030-36,0.00163341947691,3.26100534527
179,MTA NYCT_B11-B110030-37,0.00239934038544,2.33249342904
180,MTA NYCT_B11-B110030-38,0.00198702096173,1.92640339056
181,MTA NYCT_B11-B110030-39,0.00217268718062,5.66865293678
182,MTA NYCT_B11-B110030-4,0.00113333374146,3.25424713995
183,MTA NYCT_B11-B110030-40,0.00210974863398,1.21313945831
184,MTA NYCT_B11-B110030-41,0.00255808640106,1.57605873917
185,MTA NYCT_B11-B110030-42,0.00207187020319,0.630438760698
186,MTA NYCT_B11-B110030-5,0.00370124998743,7.53825755032
187,MTA NYCT_B11-B110030-6,0.0020093798644,3.07151584275
188,MTA NYCT_B11-B110030-7,0.00240537432041,6.39807290292
189,MTA NYCT_B11-B110030-8,0.0026776617784,2.62221215655
190,MTA NYCT_B11-B110030-9,0.00238422891557,3.55506496323
191,MTA NYCT_B12-B120101-1,0.00180054514104,0.953658347305
192,MTA NYCT_B12-B120101-10,0.00135152364739,0.344149750692
193,MTA NYCT_B12-B120101-11,0.00107493380033,5.62225140489
194,MTA NYCT_B12-B120101-12,0.00162271984678,1.90431282975
195,MTA NYCT_B12-B120101-13,0.0013328289724,4.84628076726
196,MTA NYCT_B12-B120101-14,0.00210782307713,1.73621937448
197,MTA NYCT_B12-B120101-15,0.00142039895697,2.13312063955
198,MTA NYCT_B12-B120101-17,0.00308892294542,6.29351533197
199,MTA NYCT_B12-B120101-18,0.00217023459506,2.86541244492
200,MTA NYCT_B12-B120101-2,0.00354135924078,3.32539930546
201,MTA NYCT_B12-B120101-20,0.00209693501843,5.84878152492
202,MTA NYCT_B12-B120101-22,0.0022146865359,6.71703960964
203,MTA NYCT_B12-B120101-24,0.00201866150966,1.95672431308
204,MTA NYCT_B12-B120101-26,0.00205570342238,2.07128825336
205,MTA NYCT_B12-B120101-27,0.00190742950506,2.20836718237
206,MTA NYCT_B12-B120101-28,0.00193300469743,0.853197805942
207,MTA NYCT_B12-B120101-29,0.00193394669225,1.98785812921
208,MTA NYCT_B12-B120101-3,0.00141420451679,6.80378527822
209,MTA NYCT_B12-B120101-30,0.00313060364851,3.34214725165
210,MTA NYCT_B12-B120101-31,0.00253408487217,3.5980026632
211,MTA NYCT_B12-B120101-33,0.00522166067218,7.07214327902
212,MTA NYCT_B12-B120101-4,0.00280735405146,4.4743352178
213,MTA NYCT_B12-B120101-5,0.00380705055255,5.28566963141
214,MTA NYCT_B12-B120101-6,0.00252005017576,3.63988794147
215,MTA NYCT_B12-B120101-8,0.00231681710042,2.70760789503
216,MTA NYCT_B12-B120101-9,0.0028106836982,5.80824956674
217,MTA NYCT_B12-B120102-1,0.00498121376877,7.65653309592
218,MTA NYCT_B12-B120102-10,0.00172346845699,9.13204559325
219,MTA NYCT_B12-B120102-11,0.00206514655562,2.977498378
220,MTA NYCT_B12-B120102-13,0.00245845875392,7.49762785635
221,MTA NYCT_B12-B120102-14,0.00249942748904,2.34190970201
222,MTA NYCT_B12-B120102-15,0.0027747154155,5.63930129332
223,MTA NYCT_B12-B120102-16,0.00373294060253,5.01917041018
224,MTA NYCT_B12-B120102-17,0.00264251418407,8.20178220374
225,MTA NYCT_B12-B120102-19,0.00104192417203,1.32315155554
226,MTA NYCT_B12-B120102-22,0.00182770059798,2.77372901151
227,MTA NYCT_B12-B120102-24,0.00257903532306,7.28208748792
228,MTA NYCT_B12-B120102-25,0.00391907977944,7.64814827989
229,MTA NYCT_B12-B120102-26,0.00190828297118,11.3351913152
230,MTA NYCT_B12-B120102-27,0.00403071340779,2.89869987939
231,MTA NYCT_B12-B120102-28,0.00271838790906,2.02261168578
232,MTA NYCT_B12-B120102-30,0.00110267623077,0.233943182257
233,MTA NYCT_B12-B120102-4,0.000997532180945,1.16962763464
234,MTA NYCT_B12-B120102-5,0.00222623055303,5.87107032251
235,MTA NYCT_B12-B120102-6,0.00323163383254,0.613470564644
236,MTA NYCT_B12-B120102-7,0.00391435744319,3.40872484957
237,MTA NYCT_B12-B120102-9,0.00407418501744,4.12749595863
238,MTA NYCT_B13-B130138-13,0.00104746628013,10.0989489517
239,MTA NYCT_B13-B130138-17,0.00184732696698,4.44280500674
240,MTA NYCT_B13-B130138-20,0.00124313738242,1.92428267652
241,MTA NYCT_B13-B130138-22,0.00234415707484,1.83864114616
242,MTA NYCT_B13-B130138-24,0.00390243393345,2.97330456144
243,MTA NYCT_B13-B130138-26,0.0024019471004,3.29361814478
244,MTA NYCT_B13-B130138-27,0.00198990901573,0.924442271565
245,MTA NYCT_B13-B130138-28,0.0018227586697,6.04661396684
246,MTA NYCT_B13-B130138-29,0.00156538483298,7.28599613377
247,MTA NYCT_B13-B130138-30,0.00211110798294,0.913603268808
248,MTA NYCT_B13-B130138-31,0.00175362880873,24.3156945455
249,MTA NYCT_B13-B130138-37,0.00209575136921,2.6456431244
250,MTA NYCT_B13-B130138-40,0.00101036115213,6.22524570968
251,MTA NYCT_B13-B130138-44,0.00147166088584,5.65412690678
252,MTA NYCT_B13-B130138-47,0.00447860909231,6.51575131476
253,MTA NYCT_B13-B130138-48,0.00224292968002,2.24917675105
254,MTA NYCT_B13-B130138-5,0.0013050015692,6.95417727202
255,MTA NYCT_B13-B130138-52,0.00161846650755,8.16738469592
256,MTA NYCT_B13-B130138-54,0.00113773366882,7.90611359566
257,MTA NYCT_B13-B130138-55,0.0015264873641,4.53725718273
258,MTA NYCT_B13-B130138-59,0.00151399371028,5.11022084502
259,MTA NYCT_B13-B130138-9,0.00171691798844,6.22554371351
260,MTA NYCT_B14-B140040-1,0.00200663185634,0.892168862779
261,MTA NYCT_B14-B140040-10,0.00143786947434,2.22630477282
262,MTA NYCT_B14-B140040-11,0.00185790016945,4.65078199557
263,MTA NYCT_B14-B140040-12,0.00188532250958,3.21989273094
264,MTA NYCT_B14-B140040-13,0.00181923796984,3.53247222535
265,MTA NYCT_B14-B140040-14,0.00169127710758,4.69345982797
266,MTA NYCT_B14-B140040-15,0.0016478343346,4.04324915086
267,MTA NYCT_B14-B140040-16,0.00174786798515,2.69159464066
268,MTA NYCT_B14-B140040-17,0.00187795440835,4.21073983529
269,MTA NYCT_B14-B140040-18,0.00174782382027,3.99444582445
270,MTA NYCT_B14-B140040-19,0.00183496086417,3.68250153265
271,MTA NYCT_B14-B140040-2,0.00335249833512,5.2439119748
272,MTA NYCT_B14-B140040-20,0.00183397251559,2.72265220159
273,MTA NYCT_B14-B140040-21,0.00197538906746,1.9284304948
274,MTA NYCT_B14-B140040-22,0.00279961915617,4.43360133623
275,MTA NYCT_B14-B140040-23,0.00191192940073,3.53321970315
276,MTA NYCT_B14-B140040-24,0.00149318124828,3.21057867231
277,MTA NYCT_B14-B140040-25,0.00111783351088,1.03827773058
278,MTA NYCT_B14-B140040-26,0.0016617269506,3.34518089612
279,MTA NYCT_B14-B140040-27,0.00171751054394,3.11782724245
