307460	224
302948	223
302368	223
307460	223
303039	223
307460	223
302948	223
303022	223
504230	223
307460	223
303032	223
302948	222
306465	222
307460	222
303026	222
302945	222
303039	222
303024	222
307460	222
302945	222
302948	222
307491	222
303039	222
302948	222
303033	222
307491	222
303039	222
307460	221
302947	221
302948	221
303039	221
306465	221
302945	221
302948	221
307460	221
307460	221
302945	221
302945	221
303044	221
302945	221
302945	221
303039	221
302945	221
302945	221
306465	221
302945	221
303026	221
307460	221
306465	221
303039	221
306465	221
303039	221
306465	221
303027	220
302945	220
307460	220
306465	220
307460	220
303039	220
303039	220
302945	220
302945	220
303039	220
306465	219
303039	219
306465	219
303024	219
306465	219
302945	219
307460	219
306395	218
303039	218
307460	218
303039	218
302368	218
302948	218
307460	218
303039	218
307460	218
302945	217
302945	217
302945	217
302945	217
307460	216
302945	216
303034	216
303024	205
303024	200
303024	198
302945	196
504234	194
303024	193
303024	193
303034	193
303032	193
303039	192
303043	192
303039	192
306465	191
302945	191
307460	191
303039	191
306465	191
307460	191
303039	191
303039	191
306465	191
303043	191
303027	191
302945	191
302948	191
302945	191
306465	191
306465	191
303043	191
306465	191
306465	190
302945	190
303027	190
302945	190
306465	190
306465	190
303027	190
306465	190
307460	190
302945	190
303039	190
306465	190
303024	190
306465	190
302945	190
302945	190
302945	190
306465	190
302947	190
306465	190
504241	190
302945	190
302945	190
302945	190
302945	190
303039	190
302945	190
303041	190
302948	190
307460	190
302945	190
303036	190
307460	190
303021	190
303039	190
303039	190
504230	190
302945	190
303026	189
302368	189
303024	189
307460	189
306465	189
303039	189
302945	189
307460	189
302947	189
302948	189
307460	189
302945	189
302947	189
303034	189
504231	189
303039	189
306465	189
302368	189
504239	189
306465	189
302368	189
306465	189
303026	189
302945	189
302948	189
303039	189
303026	189
302947	189
302368	189
303027	188
303026	188
302945	188
302945	188
303026	188
302945	188
302945	188
306465	188
302945	188
302947	188
307491	188
303041	188
306465	188
302947	187
303026	187
303039	187
306465	187
307460	187
303040	187
302947	187
307460	187
303019	187
302945	187
306465	187
302945	186
302945	186
302947	186
307460	186
302947	186
302945	186
302368	186
307460	185
302945	185
303021	184
302368	183
504237	174
303019	168
303024	168
303022	165
303044	165
303020	164
302368	163
307460	162
303024	162
302368	161
306395	161
303021	161
302368	160
303026	160
302368	160
302368	160
302945	160
303026	160
504232	160
303032	159
303039	159
302945	159
303039	159
302368	159
303024	159
302945	159
303039	159
302368	159
303027	159
302948	159
303026	159
303043	159
303024	159
303034	159
504238	159
303027	159
306395	159
306465	159
303024	159
303027	159
307460	159
303029	159
306395	159
302948	159
302945	159
302948	159
303023	159
303028	159
302368	159
302947	159
504238	159
302947	159
303026	159
303034	159
302945	159
303039	159
303037	159
303043	158
504230	158
307491	158
303021	158
302945	158
303026	158
306465	158
303034	158
302368	158
302948	158
302945	158
303027	158
302945	158
303026	158
306465	158
302947	158
303041	158
307460	158
306465	158
302368	158
303027	158
306465	158
303043	158
307460	158
302945	158
306465	158
303027	158
306395	158
307460	158
303026	158
306395	158
302948	158
302368	158
302945	158
303039	158
303024	158
303027	158
504239	158
307460	158
302945	158
302948	158
302945	158
306395	158
302368	158
303027	158
307460	158
303039	158
307460	158
303027	158
306465	158
302368	158
303027	158
303036	158
302947	158
302947	158
303026	158
303034	158
303036	158
503885	158
302947	158
303039	158
302945	158
303039	158
303032	158
303027	158
303024	158
306465	157
302368	157
303024	157
303043	157
302948	157
302948	157
307491	157
303039	157
303032	157
302948	157
303039	157
306395	157
302948	157
302948	157
302945	157
303027	157
303026	157
302945	157
303036	157
307460	157
303032	157
303024	157
302945	157
303021	157
303039	157
307460	157
303026	157
302948	157
303024	157
306465	157
303026	157
504230	157
303039	157
306465	157
302368	157
303034	157
302945	157
302947	157
303026	157
307491	157
306465	157
303024	157
302368	157
303026	157
303027	157
307460	157
303017	157
303027	156
302945	156
302947	156
303024	156
307460	156
302947	156
303034	156
303027	156
306395	156
303032	156
302945	156
307460	156
302945	156
503885	156
303039	156
306465	156
303027	156
302948	156
307460	156
302368	156
303037	156
303019	156
302945	156
303026	156
303027	156
303021	156
302945	155
303026	155
302945	155
302948	155
307460	155
303027	155
302945	155
302945	155
302945	155
302368	155
302945	155
302945	155
303039	155
306465	154
302948	154
307460	154
302947	154
302945	154
302368	154
302948	154
307491	154
302945	154
306395	153
303027	153
303044	151
303039	150
302947	147
303026	144
303024	142
303022	141
504230	141
303027	140
306465	140
303019	138
303021	138
303021	137
303020	137
303026	135
303019	135
302368	134
303026	131
303021	131
303043	130
302368	130
303026	129
306465	129
302368	129
303021	129
303021	129
303021	129
303021	129
303021	128
303024	128
303040	128
303039	128
302948	128
303034	128
302368	128
303026	128
302368	128
302948	128
302368	128
303024	128
302947	128
303026	128
302945	128
302368	128
302948	128
303043	128
303026	128
306395	128
303032	128
303027	128
504230	128
302368	128
303039	128
303027	128
306465	127
302945	127
303034	127
303027	127
303043	127
303043	127
504236	127
303043	127
302945	127
303024	127
303034	127
303021	127
307460	127
303021	127
504232	127
302947	127
303032	127
504236	127
303017	127
303027	127
302945	127
303026	127
302947	127
303039	127
303028	127
302948	127
503883	127
306395	127
302948	127
302945	127
303039	127
302945	127
306465	127
303043	127
303026	127
303034	127
306395	127
504230	127
504239	127
303026	127
303043	127
302948	127
303024	127
303043	127
302368	127
303034	127
303024	127
303032	127
303024	127
306395	127
303043	127
302948	127
306465	127
303043	127
302948	127
306395	127
303026	127
303024	127
302947	127
302948	127
302368	127
307491	127
303026	127
302945	127
303027	127
302945	127
303026	127
302368	127
303027	127
302947	127
303043	127
303039	127
303042	127
303037	127
303026	127
303043	127
307460	127
303027	127
303036	127
303030	127
303037	127
302368	127
303022	127
303034	127
306465	127
303027	127
302948	127
306395	127
302947	127
302945	127
303024	127
302368	127
303024	127
303034	127
303039	127
306465	127
801068	127
302948	127
303021	127
303043	127
303024	126
303026	126
303034	126
302948	126
303019	126
302947	126
303024	126
303034	126
302948	126
303034	126
302945	126
302947	126
302368	126
303034	126
302368	126
302368	126
302945	126
303034	126
302945	126
302948	126
303043	126
303027	126
303026	126
303026	126
303044	126
303039	126
302945	126
306395	126
503883	126
302948	126
307460	126
302368	126
303022	126
303027	126
302368	126
303026	126
303036	126
302947	126
303036	126
302945	126
302945	126
302947	126
303042	126
303034	126
302945	126
302368	126
302368	126
303036	126
303039	126
302947	126
303027	126
302948	126
303044	126
307460	126
303026	126
302945	126
303039	126
303026	126
303039	126
302948	126
302948	126
302948	126
303039	126
307491	126
303026	126
504239	126
303043	126
303027	126
504238	126
303026	126
303034	126
303039	126
303027	126
306465	126
302947	126
303027	126
303027	126
303039	126
303026	126
303026	126
303027	126
306465	126
306395	126
302945	126
303024	126
303043	126
303021	126
504230	126
303021	126
303026	126
303034	126
302368	126
302368	126
302948	126
307460	126
303039	126
303028	126
303026	126
303034	126
303030	126
303026	126
302945	126
302945	126
303024	126
302948	126
303019	126
303027	126
302945	126
503884	126
303027	126
306395	126
302948	126
302368	126
303027	126
303034	126
303032	126
306395	126
504230	126
306465	126
504230	126
302948	126
306395	126
303034	126
801068	126
302945	126
302368	126
303039	126
302945	126
303026	126
303027	125
303024	125
303024	125
303043	125
303026	125
303024	125
302945	125
303032	125
303034	125
302945	125
303024	125
303024	125
303021	125
303034	125
306395	125
303026	125
302368	125
302948	125
302945	125
306395	125
302947	125
302945	125
307460	125
303027	125
302945	125
306395	125
503883	125
302947	125
303022	125
303032	125
303026	125
303027	125
302947	125
303027	125
302945	125
302368	125
303029	125
303036	125
303027	125
303028	125
303036	125
303030	125
303034	125
302945	125
302368	125
302945	125
306395	125
303037	125
307460	125
302368	125
302945	125
303034	125
306395	125
302368	125
302945	125
303026	125
303043	125
302947	125
302948	125
302947	125
307491	125
307491	125
303039	125
302945	125
303039	125
302948	125
303027	125
303039	125
302945	125
302945	125
302947	125
302948	125
504230	125
504239	125
307460	125
302948	125
306465	125
303032	125
302945	125
302947	125
306395	125
303026	125
303028	125
302948	124
303027	124
306465	124
307491	124
302947	124
303043	124
303021	124
302948	124
302368	124
307491	124
307460	124
302368	124
303024	124
302945	124
302368	124
302947	124
303041	124
303043	124
307460	124
302945	124
302368	124
302948	124
303026	124
303044	124
303039	124
303026	124
302945	124
302945	124
303027	124
302948	124
303027	124
302948	124
302945	124
302945	124
303024	124
303021	124
303027	124
302368	123
302368	123
504239	123
302368	123
303024	123
303026	123
303032	123
303032	123
504230	123
303027	123
307491	123
303024	123
303024	122
303019	121
303032	114
303026	114
303021	112
303021	108
306465	106
504231	104
306395	104
303043	103
503884	102
303034	101
302368	101
303019	101
303021	101
303021	101
306465	99
303021	99
303034	99
306395	99
303022	99
303026	99
306465	98
504230	98
303039	98
303032	98
303022	98
303022	98
303025	98
306395	98
302945	98
303043	98
302947	98
307460	97
303021	97
303021	97
504230	97
302368	97
302945	97
306395	97
303039	97
306395	97
303032	97
306465	97
303029	97
303026	97
303024	97
303034	97
303024	97
303026	97
303043	97
303027	97
303028	97
303023	97
307491	97
303026	97
302947	96
303029	96
303017	96
303039	96
303041	96
504232	96
306465	96
303021	96
303032	96
303043	96
303041	96
303021	96
303026	96
306465	96
307491	96
307460	96
302368	96
303041	96
303034	96
504232	96
303023	96
303039	96
306465	96
302368	96
303027	96
303027	96
303039	96
302948	96
303029	96
303041	96
307491	96
303039	96
302947	96
303023	96
303029	96
303024	96
302368	96
303029	96
302368	96
504238	96
306395	96
303027	96
302948	96
303041	96
504232	96
302948	96
303021	96
307460	96
302947	96
307460	96
306395	96
302947	96
302368	96
306395	96
303043	96
302368	96
504230	96
302368	96
303032	96
303030	96
302948	96
303043	96
303024	96
303027	96
302947	96
303034	96
302948	96
303021	96
307491	96
303022	96
303027	96
302948	96
303026	96
302948	96
302948	96
303023	96
306465	96
302948	96
302945	96
302948	96
303027	96
503883	96
303026	96
303029	96
303041	96
504230	96
303026	96
303043	96
504230	96
306465	96
504230	96
303027	96
303026	96
303022	96
302368	95
303024	95
303032	95
302368	95
306395	95
302948	95
303027	95
504239	95
303034	95
303043	95
504232	95
302945	95
303026	95
303027	95
303039	95
303027	95
303032	95
302948	95
303026	95
303043	95
302947	95
306395	95
307491	95
302945	95
303024	95
303026	95
303043	95
504234	95
306395	95
303039	95
303041	95
302368	95
504238	95
303027	95
303021	95
303043	95
504230	95
303026	95
302947	95
303024	95
303029	95
302947	95
303029	95
303036	95
303024	95
303019	95
303024	95
303027	95
303037	95
303038	95
303030	95
307460	95
303036	95
303024	95
302368	95
303020	95
306395	95
306395	95
307491	95
303029	95
303039	95
302948	95
303022	95
306395	95
303024	95
303011	95
303027	95
303032	95
307460	95
303029	95
303043	95
303028	95
302948	95
303025	95
303027	95
307491	95
303042	95
303026	95
303039	95
504240	95
307491	95
303025	95
303026	95
303033	95
303024	95
303025	95
303029	95
303039	95
302947	95
303033	95
303027	95
303034	95
303024	95
303027	95
504230	95
302947	95
303027	95
303043	95
504230	95
303026	95
303034	95
303034	95
504230	95
302368	95
303021	95
303026	95
504231	95
504234	95
303027	95
303021	95
303034	95
306395	95
302945	95
303042	95
303027	95
303032	95
303027	95
504232	95
801068	95
303026	95
306465	95
302947	95
302368	95
303027	95
504230	95
303027	95
303032	95
303022	95
306395	95
307491	95
306395	95
504241	95
302368	95
306395	95
302948	95
303026	95
303033	95
303041	95
303021	95
303024	95
303026	95
303032	95
504236	95
303011	95
302368	95
504230	95
504230	95
303021	95
303026	95
306395	95
303021	95
306395	95
303032	95
504239	95
303026	95
303032	95
504230	95
302947	95
303026	95
303044	95
303044	95
302948	95
303037	95
303022	95
303027	95
303033	95
302947	95
302368	95
303037	95
303033	95
303027	95
303021	95
303024	95
306395	95
303035	95
303022	95
303030	95
303039	95
303032	95
303028	95
303041	95
303029	95
303030	95
306395	95
303039	95
303023	95
302948	95
303017	95
303025	95
302368	95
303035	95
	95
302368	95
303024	95
303040	95
302947	95
302368	95
303035	95
302945	95
306395	95
303028	95
303041	95
303044	95
302368	95
303033	95
302948	95
303037	95
303040	95
303038	95
303041	95
303029	95
303032	95
306395	95
303043	95
504230	95
303026	95
303027	95
303028	95
303035	95
303041	95
303035	95
303025	95
303027	95
504234	95
303026	95
303034	95
303043	95
504230	95
302948	95
303024	95
303040	95
504232	95
303041	95
302947	95
302368	95
302948	95
303034	95
504237	95
303021	95
303027	95
303032	95
306395	95
303040	95
504239	95
303032	95
303043	95
504230	95
303027	95
303030	95
303026	95
503884	95
303027	95
302948	94
303043	94
302947	94
302948	94
302948	94
302368	94
303026	94
302368	94
302368	94
306395	94
306395	94
303033	94
302368	94
302947	94
303039	94
303027	94
306395	94
504232	94
504236	94
302947	94
303026	94
303032	94
303043	94
302945	94
302947	94
303026	94
303027	94
504232	94
302948	94
303027	94
306465	94
307491	94
302948	94
303034	94
504230	94
801068	94
307491	94
302948	94
302368	94
303037	94
307460	94
302945	94
307491	94
307460	94
306395	94
306395	94
303039	94
306395	94
504240	94
303026	94
303024	94
303030	94
307491	94
303017	94
303039	94
306395	94
303039	94
303028	94
306395	94
306395	94
303043	94
302948	94
303026	94
302368	94
307491	94
302948	94
303017	94
302368	94
306465	94
303032	94
306465	94
307491	94
306395	94
302948	94
302368	94
303036	94
303039	94
303040	94
303039	94
303019	94
306395	94
302945	94
302948	94
303028	94
306465	94
303027	94
303029	94
303036	94
503883	94
302948	94
302945	94
306465	94
303027	94
302945	94
303024	94
303026	94
303027	94
303021	94
303041	94
307460	94
303021	94
303034	94
303034	94
303043	94
303030	94
306395	94
303027	94
307491	94
302947	94
302368	94
303021	94
307491	94
302947	94
303021	94
303034	94
504236	94
303037	94
302947	94
303027	94
303026	94
303027	94
303028	94
303032	94
302948	94
303026	94
504240	94
303034	94
303040	94
504230	94
303034	94
504232	94
302947	94
302948	94
303026	94
303034	94
504234	94
303027	94
302945	94
303034	94
303041	94
504230	94
504232	94
307491	94
303021	94
306395	94
307491	94
302945	94
302947	94
303028	94
504240	94
302368	94
303019	94
303029	94
303032	94
302945	94
303029	94
303026	94
303035	94
302948	94
307491	94
303024	94
303032	94
302368	94
303026	94
303044	94
303027	94
303044	94
303026	94
303035	94
303029	94
306395	94
307491	94
302948	94
302368	94
303027	94
302948	94
303017	94
303042	94
504229	94
303027	94
302368	94
303033	94
307491	94
303028	94
302947	94
306465	94
303037	94
303032	94
306395	94
307491	94
303024	94
303017	94
303023	94
303037	94
303024	94
306395	94
303021	94
303024	94
303043	94
303027	94
302948	94
303043	94
306395	94
303043	94
302945	94
303026	94
303039	94
303029	94
302947	94
306395	94
303041	94
303026	93
504239	93
306395	93
504234	93
504236	93
303026	93
303026	93
303027	93
303034	93
306395	93
302948	93
303034	93
306395	93
303043	93
303021	93
303024	93
303041	93
303028	93
303034	93
306395	93
303032	93
302945	93
303029	93
303029	93
302368	93
306395	93
303025	93
303033	93
302948	93
306395	93
303021	93
303043	93
504230	93
504236	93
303021	93
307491	93
302947	93
303034	93
303027	93
306395	93
504234	93
303027	93
303029	93
302947	93
302368	93
303036	93
504234	93
302947	93
303034	93
306395	93
306395	93
303043	93
303027	93
302945	93
303027	93
302368	93
303025	93
306395	93
302947	93
303044	93
303030	93
303027	93
303024	93
303032	93
504236	93
306395	93
303037	93
302947	93
307491	93
302947	93
303026	93
303024	93
307491	93
303027	93
303043	93
303026	93
504230	93
303024	93
302947	93
302368	93
303024	93
303033	92
504230	92
302947	92
302368	92
504230	92
504230	92
306395	92
307491	92
303030	92
303032	92
302368	92
306395	92
302368	92
504232	92
303034	92
302945	92
307491	92
307460	92
307491	92
303017	92
303036	92
302947	92
303033	92
306395	92
303029	92
303028	92
303043	92
303022	92
303024	92
303041	91
303041	91
302368	91
303029	91
303024	91
303019	90
303044	90
303021	89
503884	89
303023	89
303024	88
303033	88
303024	88
303040	87
303035	86
303027	84
303021	83
303043	79
303034	76
303022	76
303022	76
303042	75
303021	75
303019	74
303044	74
504231	74
303023	74
303022	72
504229	71
303021	70
303043	70
303022	70
303033	68
303024	68
801068	67
504230	67
307491	67
504239	66
303041	66
303036	66
303030	66
303023	66
303026	66
303020	66
303023	66
303024	66
303022	66
303022	66
303020	66
302945	66
503883	66
303027	65
303042	65
303041	65
303032	65
303041	65
303032	65
302948	65
504240	65
303036	65
303043	65
303042	65
303039	65
302948	65
303029	65
303019	65
303030	65
303025	65
303027	65
303032	65
302947	65
303019	65
303041	65
303020	65
303041	65
303044	65
303022	65
303034	65
303024	65
303023	65
303032	65
302948	65
303041	65
306395	65
504234	65
303041	65
303028	65
303030	65
504236	65
303034	65
303040	65
303040	65
303026	65
303030	65
303043	65
303028	65
306395	65
503884	65
303036	65
303044	65
302947	65
303017	65
303020	65
303023	65
303043	65
302948	65
303034	65
303035	65
307491	65
303034	65
504234	65
503883	65
303019	65
303034	65
307491	65
303019	64
303040	64
504230	64
303033	64
303043	64
504232	64
504234	64
303032	64
303036	64
307460	64
303038	64
303035	64
306395	64
303034	64
504234	64
303034	64
504230	64
307491	64
302945	64
303027	64
303032	64
303034	64
307491	64
303043	64
303041	64
303024	64
504230	64
302947	64
303021	64
303040	64
307491	64
504234	64
504230	64
504236	64
303017	64
303036	64
303034	64
306395	64
303042	64
504232	64
504234	64
303027	64
303021	64
306395	64
307491	64
302948	64
303026	64
303030	64
303036	64
504232	64
303029	64
306465	64
303035	64
302948	64
303036	64
302948	64
303026	64
306465	64
306465	64
303027	64
303030	64
302948	64
302947	64
303019	64
306465	64
303032	64
303019	64
303030	64
303041	64
303036	64
303026	64
303028	64
306465	64
303034	64
302947	64
306465	64
303037	64
303041	64
303026	64
306465	64
303033	64
303034	64
303034	64
303037	64
302368	64
302368	64
303033	64
504238	64
303017	64
303021	64
303024	64
303032	64
303033	64
303043	64
307491	64
303041	64
303043	64
503883	64
303017	64
303022	64
303041	64
303040	64
307491	64
303021	64
303032	64
303044	64
303017	64
303019	64
503884	64
303021	64
504229	64
303027	64
303039	64
303024	64
303043	64
303032	64
302947	64
504232	64
504230	64
504234	64
303032	64
307491	64
303041	64
307491	64
303020	64
306465	64
504232	64
504236	64
303041	64
303043	64
504232	64
303041	64
504230	64
303041	64
504230	64
303026	64
303041	64
303023	64
303028	64
303039	64
504237	64
504232	64
504234	64
303024	64
302948	64
303044	64
307491	64
302947	64
303041	64
504234	64
303039	64
504230	64
303027	64
303041	64
303034	64
303040	64
503884	64
303024	64
303026	64
303032	64
504232	64
303043	64
	64
504234	64
504230	64
504233	64
303028	64
303028	64
306465	64
303032	64
306465	64
307491	64
303043	64
307491	64
303026	64
303022	64
303033	64
303027	64
302948	64
303017	64
302368	64
303028	64
303029	64
306395	64
303019	64
303028	64
303035	64
303017	64
303032	64
303020	64
303037	64
303043	64
303030	64
303033	64
303043	64
303022	64
503883	64
303026	64
303033	64
303029	64
303030	64
303019	64
504231	64
306465	64
303037	64
504229	64
303024	64
303037	64
302945	64
303041	64
303029	64
303036	64
504231	64
303029	64
303030	64
303026	64
303037	64
303041	64
303043	64
303023	64
303030	64
306465	64
303039	64
303041	64
503883	64
303030	64
302947	64
302368	64
303032	64
303034	64
306395	64
303041	64
504232	64
801068	64
303027	64
303029	64
303022	64
302368	64
303028	64
306395	64
303032	64
303033	64
302368	64
303024	64
306465	64
303036	64
303017	64
303036	64
303043	64
303043	64
504232	64
303041	64
303032	64
504236	64
303027	64
504234	64
302945	64
307491	64
306395	64
307491	64
504232	64
303041	64
504234	64
303043	64
302947	64
303041	64
307491	64
303037	64
303032	64
303025	64
303033	64
303017	64
303017	63
303021	63
303042	63
307491	63
306395	63
303041	63
504236	63
302947	63
303026	63
303032	63
303042	63
303034	63
303035	63
303037	63
303043	63
504232	63
302945	63
302947	63
504229	63
504239	63
303026	63
303036	63
303043	63
303021	63
303026	63
303043	63
302368	63
504234	63
504239	63
303026	63
302945	63
303030	63
303021	63
303032	63
306395	63
302948	63
504232	63
302947	63
302368	63
303029	63
303032	63
504234	63
303021	63
504231	63
504237	63
303021	63
303026	63
303034	63
303040	63
303043	63
504236	63
302945	63
303041	63
302948	63
303021	63
302368	63
302948	63
303034	63
303040	63
504233	63
303041	63
504230	63
504232	63
504233	63
303022	63
303028	63
303032	63
303043	63
504238	63
504232	63
303027	63
303032	63
504232	63
504239	63
303027	63
504236	63
302948	63
303023	63
303026	63
303043	63
504233	63
303040	63
504230	63
303041	63
303027	63
306465	63
504234	63
307491	63
303026	63
303032	63
303039	63
303041	63
302945	63
302368	63
303028	63
306465	63
303037	63
302368	63
303029	63
303032	63
306395	63
503884	63
306465	63
303027	63
303028	63
307491	63
303019	63
303023	63
303033	63
303020	63
303040	63
504240	63
307491	63
302947	63
303028	63
306465	63
303034	63
303043	63
303022	63
303044	63
303011	63
303023	63
303025	63
303027	63
303037	63
303039	63
303017	63
303019	63
303029	63
303032	63
303043	63
303044	63
302368	63
303020	63
303025	63
303027	63
303028	63
303032	63
504240	63
307491	63
303024	63
303033	63
302368	63
303042	63
303025	63
303028	63
303030	63
303043	63
302947	63
303022	63
303029	63
303041	63
303017	63
303030	63
303041	63
504229	63
303017	63
303022	63
303024	63
303039	63
303028	63
303017	63
303027	63
303030	63
303037	63
303040	63
504229	63
303027	63
303028	63
306465	63
303027	63
303030	63
503883	63
303033	63
303043	63
504229	63
302948	63
302368	63
306395	63
302947	63
303025	63
303026	63
303036	63
303037	63
303040	63
504240	63
303027	63
303037	63
504229	63
504240	63
303020	63
303029	63
303030	63
303034	63
504231	63
302947	63
303029	63
303037	63
302945	63
303024	63
303020	63
303024	63
303027	63
303030	63
306465	63
306395	63
303039	63
503884	63
303025	63
303033	63
303036	63
303019	63
303030	63
302948	63
303024	63
303030	63
306395	63
306395	63
303021	63
303027	63
306465	63
303043	63
303022	63
303028	63
303030	63
306465	63
303037	63
303025	63
306465	63
306395	63
303036	63
303037	63
303043	63
504240	63
503883	63
503884	63
302368	63
303020	63
303024	63
303025	63
302947	63
302948	63
306465	63
307491	63
303022	63
303029	63
302368	63
303025	63
306395	63
504230	63
504239	63
302368	63
303043	63
307491	63
302948	63
306395	63
504236	63
302948	63
302947	63
303027	63
504236	63
504239	63
307491	63
306395	63
302368	63
303027	63
303028	63
303033	63
303042	63
302948	63
303034	63
302368	63
303026	63
303041	63
504237	63
303043	63
302368	63
303027	63
504230	63
504232	63
302948	63
303017	63
303026	63
303032	63
504239	63
302947	63
306465	63
303033	63
504230	63
504233	63
303021	63
303043	63
504233	63
303034	63
306465	63
303028	63
504232	63
801068	63
303039	63
303040	63
303043	63
504231	63
303021	63
303026	63
504232	63
504237	63
302368	63
303043	63
504236	63
306465	63
504234	63
302947	63
504234	63
303035	63
504230	63
303017	63
302368	63
303029	63
307491	63
303025	63
303028	63
303030	63
303034	63
303041	63
504229	63
302947	63
302947	63
303041	63
303041	63
504231	63
504232	63
302948	63
303024	63
306395	63
303043	63
302948	63
302368	63
303040	63
504230	63
504234	63
504236	63
303043	63
303024	63
303027	63
504234	63
303034	63
303040	63
504232	63
504238	63
306465	63
303039	63
303037	63
303039	63
303041	63
303042	63
302368	63
303032	63
303035	63
504240	63
503883	63
503883	63
303023	63
303026	63
306395	63
303040	63
503883	63
302368	63
303028	63
303035	63
303043	63
302948	63
306395	63
303040	63
303043	63
302947	63
303020	63
303032	63
303037	63
503884	63
306465	63
303041	63
303023	63
303036	63
503884	63
302948	63
303029	63
303042	63
504240	63
302945	63
302368	63
303029	63
303028	63
303036	63
303039	63
307491	63
303026	63
303027	63
303042	63
504240	63
307491	63
303028	63
303039	63
303041	63
302947	63
302948	63
303027	63
303029	63
306465	63
306395	63
302947	63
302368	63
303032	63
303028	63
303037	63
303039	63
503883	63
307491	63
303017	63
303020	63
303022	63
303028	63
303027	63
303030	63
503884	63
307491	63
302947	63
303024	63
306465	63
306395	63
303032	63
307491	63
302948	63
303028	63
303036	63
303043	63
302947	63
302948	63
303025	63
302948	63
303019	63
306465	63
303038	63
303043	63
303039	63
303043	63
303017	63
303024	63
303029	63
303034	63
303029	63
303037	63
302368	63
303022	63
303024	63
306395	63
303042	63
303043	63
303027	63
303037	63
303043	63
302368	63
303022	63
303026	63
303043	63
504232	63
504236	63
303028	63
303032	63
303040	63
303043	63
303025	63
303026	63
303039	63
303044	63
303033	63
303041	63
303043	63
307491	63
306395	63
303040	63
303032	63
303041	63
302948	63
504240	63
307491	63
303020	63
303042	63
503884	63
307491	63
303043	63
504231	63
504234	63
303032	63
303034	63
504236	63
302368	63
306395	63
302368	63
303032	63
504236	63
504238	63
801068	63
504238	63
504230	63
504234	63
302945	63
303032	63
306395	63
307491	63
303034	63
801068	63
306395	63
303040	63
307491	63
302947	63
302368	63
303032	63
303032	63
303034	63
303041	63
302945	63
302948	63
303034	63
303041	63
503883	63
303026	63
303029	63
306465	63
303033	63
303036	63
303044	63
303029	63
306465	63
303040	63
302368	63
302945	62
303032	62
504230	62
303024	62
303033	62
503884	62
303039	62
504234	62
504238	62
306465	62
504237	62
303024	62
303029	62
303030	62
303043	62
504230	62
303028	62
307491	62
302947	62
303027	62
303034	62
504232	62
801068	62
303017	62
302947	62
303041	62
801068	62
303027	62
504230	62
307491	62
504232	62
504234	62
303027	62
303034	62
504231	62
504234	62
504230	62
504237	62
303021	62
307491	62
504230	62
307491	62
307491	62
302947	62
303029	62
306465	62
303033	62
306395	62
303036	62
307491	62
504234	62
504230	62
504233	62
302948	62
303033	62
504240	62
302945	62
303027	62
303025	62
303033	62
303043	62
302948	62
303042	62
303028	62
303032	62
